8660	45.383156	9.168839
8659	45.530552	9.251926
8658	45.471817	9.117212
37444	45.598137	8.939195
37861	45.600292	8.918174
8657	45.529427	9.200087
9125	45.40946	9.442964
8656	45.423843	9.11748
8655	45.44153	9.097425
8654	45.520363	9.151215
62629	45.573694	9.042461
8653	45.439297	9.152846
8652	45.429165	9.1782055
8651	45.5722	9.248098
38791	45.567348	9.074813
8650	45.56298	9.266338
8649	45.50672	9.25343
36086	45.542881	9.289281
62708	45.397999	9.210659
8648	45.44346	9.174305
8647	45.62522	9.388387
36501	45.556843	9.243948
8646	45.650276	9.258612
36773	45.565708	9.211401
114239	45.527007	9.323181
8645	45.44489	9.120998
8643	45.44514	9.119457
37949	45.540752	9.221149
8642	45.643734	9.079451
8641	45.512733	9.136641
38522	45.559586	9.22698700000001
8640	45.398846	9.173094
8639	45.404102	8.925805
8638	45.615658	9.359988
8637	45.482159	9.426639
63446	45.558441	9.219526
8636	45.53792	9.130997
8635	45.49962	9.32010000000002
8634	45.67224	9.219718
37711	45.590927	9.078122
8633	45.674763	9.220034
8632	45.535522	9.244319
8631	45.400074	9.281056
37112	45.282337	9.535865
8630	45.482918	8.976015
8629	45.506947	9.411242
8628	45.55924	9.211661
8627	45.57001	9.2845
8626	45.55323	9.165222
9124	45.176384	9.657608
62537	45.319736	9.492461
8625	45.661736	9.125729
36733	45.519238	9.364882
37186	45.548019	9.33195
37980	45.544834	8.802186
36263	45.532749	9.20431
8624	45.457485	9.094914
36759	45.536301	9.198066
8623	45.513535	9.069444
8622	45.505215	9.226321
62584	45.54144	9.102449
37447	45.534401	9.106265
37889	45.546673	9.451077
